address,area,availabilityDate,baths,beds,brokerName,buildingId,buildingName,canSaveBuilding,detailUrl,has3DModel,hasAdditionalAttributions,hasImage,hasVideo,hdpData/homeInfo/bathrooms,hdpData/homeInfo/bedrooms,hdpData/homeInfo/city,hdpData/homeInfo/country,hdpData/homeInfo/currency,hdpData/homeInfo/datePriceChanged,hdpData/homeInfo/daysOnZillow,hdpData/homeInfo/homeStatus,hdpData/homeInfo/homeStatusForHDP,hdpData/homeInfo/homeType,hdpData/homeInfo/isFeatured,hdpData/homeInfo/isNonOwnerOccupied,hdpData/homeInfo/isPreforeclosureAuction,hdpData/homeInfo/isPremierBuilder,hdpData/homeInfo/isRentalWithBasePrice,hdpData/homeInfo/isShowcaseListing,hdpData/homeInfo/isUnmappable,hdpData/homeInfo/isZillowOwned,hdpData/homeInfo/latitude,hdpData/homeInfo/listing_sub_type/is_FSBA,hdpData/homeInfo/listing_sub_type/is_FSBO,hdpData/homeInfo/listing_sub_type/is_bankOwned,hdpData/homeInfo/listing_sub_type/is_comingSoon,hdpData/homeInfo/listing_sub_type/is_forAuction,hdpData/homeInfo/listing_sub_type/is_foreclosure,hdpData/homeInfo/listing_sub_type/is_newHome,hdpData/homeInfo/listing_sub_type/is_openHouse,hdpData/homeInfo/livingArea,hdpData/homeInfo/longitude,hdpData/homeInfo/lotAreaUnit,hdpData/homeInfo/lotAreaValue,hdpData/homeInfo/newConstructionType,hdpData/homeInfo/openHouse,hdpData/homeInfo/open_house_info/open_house_showing/0/open_house_end,hdpData/homeInfo/open_house_info/open_house_showing/0/open_house_start,hdpData/homeInfo/open_house_info/open_house_showing/1/open_house_end,hdpData/homeInfo/open_house_info/open_house_showing/1/open_house_start,hdpData/homeInfo/price,hdpData/homeInfo/priceChange,hdpData/homeInfo/priceForHDP,hdpData/homeInfo/priceReduction,hdpData/homeInfo/rentZestimate,hdpData/homeInfo/shouldHighlight,hdpData/homeInfo/state,hdpData/homeInfo/streetAddress,hdpData/homeInfo/taxAssessedValue,hdpData/homeInfo/timeOnZillow,hdpData/homeInfo/unit,hdpData/homeInfo/videoCount,hdpData/homeInfo/zestimate,hdpData/homeInfo/zipcode,hdpData/homeInfo/zpid,imgSrc,info3String,isBuilding,isFavorite,isFeaturedListing,isHomeRec,isNewYorkState,isShowcaseListing,isUserClaimingOwner,isUserConfirmedClaim,latLong/latitude,latLong/longitude,listingType,lotAreaString,lotId,marketingStatusSimplifiedCd,minArea,minBaths,minBeds,pgapt,plid,price,priceLabel,rawHomeStatusCd,sgapt,shouldShowZestimateAsPrice,statusText,statusType,timeOnZillow,unitCount,variableData/data/isFresh,variableData/data/isRead,variableData/text,variableData/type,visited,zpid
"573 41st St, Brooklyn, NY 11232",2985,,3,5,Listing by: Brown Harris Stevens,,,,/homedetails/573-41st-St-Brooklyn-NY-11232/30581078_zpid/,false,true,true,false,3,5,Brooklyn,USA,USD,,-1,FOR_SALE,FOR_SALE,TOWNHOUSE,false,true,false,false,,false,false,false,40.649204,true,,,,,,,,2985,-74.00306,,,,,,,,,1348000,,1348000,,3842,false,NY,573 41st St,1636000,1204911000,,,1341800,11232,30581078,https://photos.zillowstatic.com/fp/6926aceca977b62a00214c8e0a99e62e-p_e.jpg,,,false,false,false,true,false,false,false,40.649204,-74.00306,,,,For Sale by Agent,,,,ForSale,,"$1,348,000",$1.35M,ForSale,For Sale (Broker),false,Townhouse for sale,FOR_SALE,1204911000,,,,,,false,30581078
"4904 168th St, Flushing, NY 11365",0,,4,4,Listing by: Century Homes Realty Group LLC,,,,/homedetails/4904-168th-St-Flushing-NY-11365/32050418_zpid/,false,true,true,false,4,4,Flushing,USA,USD,,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,false,true,false,false,,false,false,false,40.74874,true,,,,,,,,0,-73.8002,,,,,,,,,880000,,880000,,4421,false,NY,4904 168th St,816000,6623109000,,,866900,11365,32050418,https://photos.zillowstatic.com/fp/3d5fffce68ac63fcd8974eb3f9b28c94-p_e.jpg,,,false,false,false,true,false,false,false,40.74874,-73.8002,,,,For Sale by Agent,,,,ForSale,,"$880,000",$880K,ForSale,For Sale (Broker),false,House for sale,FOR_SALE,6623109000,,,,,,false,32050418
"6012 78th St, Flushing, NY 11379",0,,2,3,Listing by: Coldwell Banker Phillips,,,,/homedetails/6012-78th-St-Flushing-NY-11379/31991321_zpid/,false,true,true,false,2,3,Flushing,USA,USD,,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,false,true,false,false,,false,false,false,40.724854,true,,,,,,,,0,-73.88165,,,,,,,,,798000,,798000,,3800,false,NY,6012 78th St,824000,1987397000,,,826100,11379,31991321,https://photos.zillowstatic.com/fp/418591cdc753e25a7c5b0f574f5bfafa-p_e.jpg,,,false,false,false,true,false,false,false,40.724854,-73.88165,,,,For Sale by Agent,,,,ForSale,,"$798,000",$798K,ForSale,For Sale (Broker),false,House for sale,FOR_SALE,1987397000,,,,,,false,31991321
"1355 1st Ave, New York, NY",,,,,,40.7683--73.956,The Charles,false,"/b/building/40.7683,-73.956_ll/",false,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/348fc5dcbc19a10a2f250447c9185f68-p_e.jpg,,true,false,false,false,,false,,,40.7683,-73.956,,,,,3135,4,4,,1650965,"From $6,500,000",,,,,The Charles,FOR_SALE,15881262000,3,,,,,,
"189 Bleecker St #12B, New York, NY 10012",0,,1,2,Listing by: Douglas Elliman,,,,/homedetails/189-Bleecker-St-12B-New-York-NY-10012/244770850_zpid/,false,true,true,false,1,2,New York,USA,USD,1.706E+12,-1,FOR_SALE,FOR_SALE,CONDO,false,true,false,false,,false,false,false,40.7293,true,,,,,,,,0,-74.0014,,,,,,,,,749000,20000,749000,,4281,false,NY,189 Bleecker St #12B,4747000,15806006000,# 12B,,,10012,244770850,https://photos.zillowstatic.com/fp/9c18d01662c53f5ca6b73aab86e087e3-p_e.jpg,,,false,false,false,true,false,false,false,40.7293,-74.0014,,,,For Sale by Agent,,,,ForSale,,"$749,000",$749K,ForSale,For Sale (Broker),false,Condo for sale,FOR_SALE,15806006000,,,,,,false,244770850
"12165 233rd St, Jamaica, NY 11422",1268,,3,4,Listing by: Century 21 Achievers,,,,/homedetails/12165-233rd-St-Jamaica-NY-11422/32198611_zpid/,false,true,true,false,3,4,Jamaica,USA,USD,,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,false,true,false,false,,false,false,false,40.683205,true,,,,,,,,1268,-73.732666,sqft,3990,,,,,,,639000,,639000,,3031,false,NY,12165 233rd St,599000,1179701000,,,629800,11422,32198611,https://photos.zillowstatic.com/fp/0497a77f9edba731bfb71f344bcb9008-p_e.jpg,,,false,false,false,true,false,false,false,40.683205,-73.732666,,,,For Sale by Agent,,,,ForSale,,"$639,000",$639K,ForSale,For Sale (Broker),false,House for sale,FOR_SALE,1179701000,,,,,,false,32198611
"40 Center Pl, Staten Island, NY 10306",2100,,3,3,Listing by: Coldwell Banker Advantage,,,,/homedetails/40-Center-Pl-Staten-Island-NY-10306/32335944_zpid/,false,true,true,false,3,3,Staten Island,USA,USD,,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,false,true,false,false,,false,false,false,40.56293,,,,true,,,,true,2100,-74.10026,sqft,2480,,Sun. 12-2pm,1.71071E+12,1.7107E+12,,,698888,,698888,,2500,false,NY,40 Center Pl,714000,156493000,,,697100,10306,32335944,https://photos.zillowstatic.com/fp/97051940168a79627fccb59914e8c3a0-p_e.jpg,,,false,false,false,true,false,false,false,40.56293,-74.10026,,,,Coming Soon,,,,ComingSoon,,"$698,888",$699K,ComingSoon,Coming Soon,false,Coming soon,FOR_SALE,156493000,,,,Open: Sun. 12-2pm,OPEN_HOUSE,false,32335944
"24 Strawberry Ln, Staten Island, NY 10312",1260,,2,3,Listing by: Keller Williams Realty Staten Island,,,,/homedetails/24-Strawberry-Ln-Staten-Island-NY-10312/32351103_zpid/,false,true,true,false,2,3,Staten Island,USA,USD,,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,false,true,false,false,,false,false,false,40.529015,true,,,,,,,true,1260,-74.15844,sqft,2070,,Sat. 11am-1pm,1.71062E+12,1.71061E+12,,,689000,,689000,,2999,false,NY,24 Strawberry Ln,608000,169810000,,,699500,10312,32351103,https://photos.zillowstatic.com/fp/b8d25c290e3b895f41d4ebfb4706b757-p_e.jpg,,,false,false,false,true,false,false,false,40.529015,-74.15844,,,,For Sale by Agent,,,,ForSale,,"$689,000",$689K,ForSale,For Sale (Broker),false,House for sale,FOR_SALE,169810000,,,,Open: Sat. 11am-1pm,OPEN_HOUSE,false,32351103
"260 Hicks Street, Brooklyn Heights, NY 11201",,,9,9,Listing by: EXP Realty,,,,/homedetails/260-Hicks-St-Brooklyn-NY-11201/2054252491_zpid/,false,true,true,false,9,9,Brooklyn,USA,USD,,-1,FOR_SALE,FOR_SALE,TOWNHOUSE,false,true,false,false,,false,false,false,40.693638,true,,,,,,,,,-73.99678,sqft,2101,,,,,,,2500000,,2500000,,12073,false,NY,260 Hicks Street,,9641199000,,,2483400,11201,2054252491,https://photos.zillowstatic.com/fp/21e571572faf84f06b8a72242c9cccab-p_e.jpg,https://photos.zillowstatic.com/fp/4e66a55bd37a412d002fb678e0dbded9-zillow_web_48_23.jpg,,false,false,false,true,false,false,false,40.693638,-73.99678,,,,For Sale by Agent,,,,ForSale,,"$2,500,000",$2.50M,ForSale,For Sale (Broker),false,Townhouse for sale,FOR_SALE,9641199000,,,,,,false,2054252491
"91-08 68th Avenue, Forest Hills, NY 11375",1580,,2,3,Listing by: O Kane Realty,,,,/homedetails/9108-68th-Ave-Flushing-NY-11375/32002958_zpid/,false,true,true,false,2,3,Flushing,USA,USD,,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,false,true,false,false,,false,false,false,40.715168,true,,,,,,,true,1580,-73.85558,sqft,2000,,Sun. 1-3pm,1.71071E+12,1.71071E+12,,,1100000,,1100000,,4759,false,NY,91-08 68th Avenue,1203000,157735000,,,1106600,11375,32002958,https://photos.zillowstatic.com/fp/fe87f9232ffa6790fde9e9e16398d1d1-p_e.jpg,https://photos.zillowstatic.com/fp/4e66a55bd37a412d002fb678e0dbded9-zillow_web_48_23.jpg,,false,false,false,true,false,false,false,40.715168,-73.85558,,,,For Sale by Agent,,,,ForSale,,"$1,100,000",$1.10M,ForSale,For Sale (Broker),false,House for sale,FOR_SALE,157735000,,,,Open: Sun. 1-3pm,OPEN_HOUSE,false,32002958
"45-07 169 Street, Flushing, NY 11358",1500,,3,3,Listing by: RE/MAX 1st Choice,,,,/homedetails/4507-169th-St-Flushing-NY-11358/32048168_zpid/,false,true,true,false,3,3,Flushing,USA,USD,,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,false,true,false,false,,false,false,false,40.755558,true,,,,,,,,1500,-73.79775,sqft,4000,,,,,,,1068888,,1068888,,2858,false,NY,45-07 169 Street,819000,574409000,,,1072200,11358,32048168,https://photos.zillowstatic.com/fp/01bbe9b99a9a50c2d9f505817a38293d-p_e.jpg,https://photos.zillowstatic.com/fp/4e66a55bd37a412d002fb678e0dbded9-zillow_web_48_23.jpg,,false,false,false,true,false,false,false,40.755558,-73.79775,,,,For Sale by Agent,,,,ForSale,,"$1,068,888",$1.07M,ForSale,For Sale (Broker),false,House for sale,FOR_SALE,574409000,,,,,,false,32048168
"30-02 86th Street, East Elmhurst, NY 11369",,,2,3,Listing by: Realty Executives Today,,,,/homedetails/3002-86th-St-Flushing-NY-11369/31960834_zpid/,false,true,true,false,2,3,Flushing,USA,USD,,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,false,true,false,false,,false,false,false,40.761444,true,,,,,,,,,-73.882935,sqft,2000,,,,,,,929000,,929000,,4352,false,NY,30-02 86th Street,963000,550753000,,,934600,11369,31960834,https://photos.zillowstatic.com/fp/4db1fe034ee039be8682b6284bc5f112-p_e.jpg,https://photos.zillowstatic.com/fp/4e66a55bd37a412d002fb678e0dbded9-zillow_web_48_23.jpg,,false,false,false,true,false,false,false,40.761444,-73.882935,,,,For Sale by Agent,,,,ForSale,,"$929,000",$929K,ForSale,For Sale (Broker),false,House for sale,FOR_SALE,550753000,,,,,,false,31960834
"689 Greene Avenue, Bedford-Stuyvesant, NY 11221",3192,,4,7,VYLLA Home,,,,/homedetails/689-Greene-Ave-Brooklyn-NY-11221/30608383_zpid/,false,true,true,false,4,7,Brooklyn,USA,USD,,-1,FOR_SALE,FOR_SALE,TOWNHOUSE,false,true,false,false,true,false,false,false,40.68982,,,,,true,,,,3192,-73.94085,sqft,1900,,,,,,,800000,,800000,,6499,false,NY,689 Greene Avenue,1669000,246570000,,,1937500,11221,30608383,https://photos.zillowstatic.com/fp/8ecf91e578f263793b62fd2ec6ace8f7-p_e.jpg,https://photos.zillowstatic.com/fp/4e66a55bd37a412d002fb678e0dbded9-zillow_web_48_23.jpg,,false,false,false,true,false,false,false,40.68982,-73.94085,,,,Non Owner Occupied,,,,ForSale,,$800K,$800K,ForSale,Unknown Listed By,false,Auction,FOR_SALE,246570000,,,,,,false,30608383
"42-35 191 Street, Flushing, NY 11358",,,2,3,Listing by: Maureen Folan R E Group LLC,,,,/homedetails/4235-191st-St-Flushing-NY-11358/32045779_zpid/,false,true,true,false,2,3,Flushing,USA,USD,,-1,FOR_SALE,FOR_SALE,MULTI_FAMILY,false,true,false,false,,false,false,false,40.758327,true,,,,,,,,,-73.790115,sqft,2800,,,,,,,958000,,958000,,3499,false,NY,42-35 191 Street,929000,550753000,,,962600,11358,32045779,https://photos.zillowstatic.com/fp/da1af5ad8324b0bb240302b0a2c5352b-p_e.jpg,https://photos.zillowstatic.com/fp/4e66a55bd37a412d002fb678e0dbded9-zillow_web_48_23.jpg,,false,false,false,true,false,false,false,40.758327,-73.790115,,,,For Sale by Agent,,,,ForSale,,"$958,000",$958K,ForSale,For Sale (Broker),false,Multi-family home for sale,FOR_SALE,550753000,,,,,,false,32045779
"135 W 52nd St, New York, NY",,,,,,40.762047--73.980896,,false,/b/135-w-52nd-st-new-york-ny-5XnJLv/,false,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/14a8b809a30a31365b432f1d6cf85ccb-p_e.jpg,,true,false,false,false,,false,,,40.762047,-73.980896,,,1001815677,,1194,2,2,,1686376,"From $2,268,000",,,,,For Rent,FOR_SALE,12535811000,5,,,,,,
"506 W 145th St #4D, New York, NY 10031",0,,1,1,Listing by: Compass,,,,/homedetails/506-W-145th-St-4D-New-York-NY-10031/2059103741_zpid/,false,true,true,false,1,1,New York,USA,USD,,-1,FOR_SALE,FOR_SALE,CONDO,false,true,false,false,,false,false,false,40.82527,true,,,,,,,,0,-73.94843,,,,,,,,,125000,,125000,,2400,false,NY,506 W 145th St #4D,,1990402000,# 4D,,123700,10031,2059103741,https://photos.zillowstatic.com/fp/cd37b61eed6b127ef96f475649fa7a16-p_e.jpg,,,false,false,false,true,false,false,false,40.82527,-73.94843,,,,For Sale by Agent,,,,ForSale,,"$125,000",$125K,ForSale,For Sale (Broker),false,Condo for sale,FOR_SALE,1990402000,,,,,,false,2059103741
"211-03 33rd Rd, Bayside, NY 11361",2392,,3,3,Listing by: Century 21 Homefront Realty,,,,/homedetails/211-03-33rd-Rd-Bayside-NY-11361/344377683_zpid/,false,true,true,false,3,3,Bayside,USA,USD,,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,false,true,false,false,,false,false,false,40.77072,true,,,,,,,,2392,-73.77686,sqft,4100,,,,,,,1488000,,1488000,,,false,NY,211-03 33rd Rd,,147176000,,,,11361,344377683,https://photos.zillowstatic.com/fp/fc724048ec53daf43338945b1276f082-p_e.jpg,,,false,false,false,true,false,false,false,40.77072,-73.77686,,,,For Sale by Agent,,,,ForSale,,"$1,488,000",$1.49M,ForSale,For Sale (Broker),false,House for sale,FOR_SALE,147176000,,,,,,false,344377683
"223-04 59th Avenue, Bayside, NY 11364",3374,,5,7,Listing by: AAA Young Shuen Realty Inc,,,,/homedetails/22304-59th-Ave-Flushing-NY-11364/32086348_zpid/,false,true,true,false,5,7,Flushing,USA,USD,,-1,FOR_SALE,FOR_SALE,MULTI_FAMILY,false,true,false,false,,false,false,false,40.750683,true,,,,,,,,3374,-73.75464,sqft,3433,,,,,,,1599000,,1599000,,3058,false,NY,223-04 59th Avenue,1455000,416403000,,,1601700,11364,32086348,https://photos.zillowstatic.com/fp/f8ea98bc551ce7f9cf9f4e6adaae9105-p_e.jpg,https://photos.zillowstatic.com/fp/4e66a55bd37a412d002fb678e0dbded9-zillow_web_48_23.jpg,,false,false,false,true,false,false,false,40.750683,-73.75464,,,,For Sale by Agent,,,,ForSale,,"$1,599,000",$1.60M,ForSale,For Sale (Broker),false,Multi-family home for sale,FOR_SALE,416403000,,,,,,false,32086348
"5611 Francis Lewis Blvd, Flushing, NY 11364",0,,2,3,Listing by: E Realty International Corp,,,,/homedetails/5611-Francis-Lewis-Blvd-Flushing-NY-11364/32084495_zpid/,false,true,true,false,2,3,Flushing,USA,USD,,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,false,true,false,false,,false,false,false,40.74685,true,,,,,,,,0,-73.77702,,,,,,,,,998000,,998000,,3800,false,NY,5611 Francis Lewis Blvd,580000,490345000,,,989800,11364,32084495,https://photos.zillowstatic.com/fp/e19eea0fa0b28e40841459f2e0195e84-p_e.jpg,,,false,false,false,true,false,false,false,40.74685,-73.77702,,,,For Sale by Agent,,,,ForSale,,"$998,000",$998K,ForSale,For Sale (Broker),false,House for sale,FOR_SALE,490345000,,,,,,false,32084495
"335 72nd St, Brooklyn, NY 11209",0,,2,4,Listing by: Corcoran,,,,/homedetails/335-72nd-St-Brooklyn-NY-11209/30693302_zpid/,false,true,true,false,2,4,Brooklyn,USA,USD,,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,false,true,false,false,,false,false,false,40.633434,true,,,,,,,,0,-74.0257,,,,,,,,,1099000,,1099000,,5760,false,NY,335 72nd St,1167000,1182524000,,,1095000,11209,30693302,https://photos.zillowstatic.com/fp/0a24a91e2cc2108e52eb734adc6cbf52-p_e.jpg,,,false,false,false,true,false,false,false,40.633434,-74.0257,,,,For Sale by Agent,,,,ForSale,,"$1,099,000",$1.10M,ForSale,For Sale (Broker),false,House for sale,FOR_SALE,1182524000,,,,,,false,30693302
"50 United Nations Plz, New York, NY",,,,,,40.7507--73.9685,50 United Nations Plaza,false,/b/50-united-nations-plaza-new-york-ny-5XnLyZ/,false,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/b61bebe7c92ee7044436a46890e8fe87-p_e.jpg,,true,false,false,false,,false,,,40.7507,-73.9685,,,1001821982,,1132,2,2,,1559357,"From $1,995,000",,,,,50 United Nations Plaza,FOR_SALE,15881285000,10,,,,,,
"109-18 Lefferts Blvd, South Ozone Park, NY",,,,,,40.681496--73.82218,,false,/b/109-18-lefferts-blvd-south-ozone-park-ny-9h3xN5/,false,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/0e3d06c4d9634f07c84dcab42d9af1d2-p_e.jpg,,true,false,false,false,,false,,,40.681496,-73.82218,,,2173558957,,589,1,1,,1703801,"From $288,999",,,,,For Rent,FOR_SALE,214415000,4,,,,,,
"175 E 62nd St, New York, NY",,,,,,40.7638--73.9654,,false,/b/175-e-62nd-st-new-york-ny-5XjrBk/,false,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/1a6c0f404cb499bc173b75235e68ec84-p_e.jpg,,true,false,false,false,,false,,,40.7638,-73.9654,,,1001527157,,1000,2,1,,1698748,"From $599,000",,,,,For Rent,FOR_SALE,2843966000,9,,,,,,
"234 Decker Ave, Staten Island, NY 10302",1068,,1,2,Listing by: Gateway Arms Realty Corp.,,,,/homedetails/234-Decker-Ave-Staten-Island-NY-10302/32297102_zpid/,false,true,true,false,1,2,Staten Island,USA,USD,,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,false,true,false,false,,false,false,false,40.627663,true,,,,,,,,1068,-74.13839,sqft,4999,,,,,,,585000,,585000,,2576,false,NY,234 Decker Ave,619000,512899000,,,580000,10302,32297102,https://photos.zillowstatic.com/fp/263d12e20f8d2742a76d5c2b653fe8c3-p_e.jpg,,,false,false,false,true,false,false,false,40.627663,-74.13839,,,,For Sale by Agent,,,,ForSale,,"$585,000",$585K,ForSale,For Sale (Broker),false,House for sale,FOR_SALE,512899000,,,,,,false,32297102
"325 E 57th St, New York, NY",,,,,,40.7591--73.9641,,false,/b/325-e-57th-st-new-york-ny-9hJJhq/,false,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/5a07487c0ccf89c64ba026ec1c2fcf7e-p_e.jpg,,true,false,false,false,,false,,,40.7591,-73.9641,,,2175012383,,1300,1,2,,1684405,"From $699,000",,,,,For Rent,FOR_SALE,13558833000,3,,,,,,
"18 Salamander Ct, Staten Island, NY 10309",2375,,3,4,Listing by: MAK Estates,,,,/homedetails/18-Salamander-Ct-Staten-Island-NY-10309/32373610_zpid/,false,true,true,false,3,4,Staten Island,USA,USD,1.70729E+12,-1,FOR_SALE,FOR_SALE,MULTI_FAMILY,false,true,false,false,,false,false,false,40.538193,true,,,,,,,,2375,-74.22358,sqft,5874,,,,,,,799999,-25001,799999,"$25,001 (Feb 7)",3499,false,NY,18 Salamander Ct,690000,11045864000,,,762200,10309,32373610,https://photos.zillowstatic.com/fp/1c3775f2ed0b5911fb72f8273ce6a089-p_e.jpg,,,false,false,false,true,false,false,false,40.538193,-74.22358,,,,For Sale by Agent,,,,ForSale,,"$799,999",$800K,ForSale,For Sale (Broker),false,Multi-family home for sale,FOR_SALE,11045864000,,,,"$25,001 (Feb 7)",PRICE_REDUCTION,false,32373610
"142-20 84th Dr, Jamaica, NY",,,,,,40.710693--73.8143,Sherry Plaza,false,/b/sherry-plaza-jamaica-ny-9ghM78/,false,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/873bb4613bc303dfdf8f8dc652a10574-p_e.jpg,,true,false,false,false,,false,,,40.710693,-73.8143,,,2171606310,,900,1,0,,1686313,"From $169,000",,,,,Sherry Plaza,FOR_SALE,12572246000,2,,,,,,
"6 Leggett Pl, Staten Island, NY 10314",2450,,5,5,"Listing by: Tom Crimmins Realty, Ltd.",,,,/homedetails/6-Leggett-Pl-Staten-Island-NY-10314/32304254_zpid/,false,true,true,false,5,5,Staten Island,USA,USD,,-1,FOR_SALE,FOR_SALE,MULTI_FAMILY,false,true,false,false,,false,false,false,40.612488,true,,,,,,,,2450,-74.160736,sqft,3300,,,,,,,928000,,928000,,2299,false,NY,6 Leggett Pl,767000,495351000,,,936200,10314,32304254,https://photos.zillowstatic.com/fp/85b0976cb076153020e8155dec7efd0d-p_e.jpg,,,false,false,false,true,false,false,false,40.612488,-74.160736,,,,For Sale by Agent,,,,ForSale,,"$928,000",$928K,ForSale,For Sale (Broker),false,Multi-family home for sale,FOR_SALE,495351000,,,,,,false,32304254
"175 Rivington St APT 3D, New York, NY 10002",0,,1,2,Listing by: Corcoran,,,,/homedetails/175-Rivington-St-APT-3D-New-York-NY-10002/111717192_zpid/,false,true,true,false,1,2,New York,USA,USD,,-1,FOR_SALE,FOR_SALE,CONDO,false,true,false,false,,false,false,false,40.71877,true,,,,,,,,0,-73.98472,,,,,,,,,545000,,545000,,4495,false,NY,175 Rivington St APT 3D,,1019878000,Apt 3D,,536800,10002,111717192,https://photos.zillowstatic.com/fp/ca1fe138c71f67f7916ebb323926f47e-p_e.jpg,,,false,false,false,true,false,false,false,40.71877,-73.98472,,,,For Sale by Agent,,,,ForSale,,"$545,000",$545K,ForSale,For Sale (Broker),false,Condo for sale,FOR_SALE,1019878000,,,,,,false,111717192
"111 W 57th St, New York, NY",,,,,,40.7651--73.9775,,false,/b/111-w-57th-st-new-york-ny-5XnKwR/,false,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/0780f1917a48f2e05eed88a954e814ab-p_e.jpg,,true,false,false,false,,false,,,40.7651,-73.9775,,,1001819476,,3535,4,3,,1666130,"From $6,895,000",,,,,For Rent,FOR_SALE,15881230000,9,,,,,,
"181 Meisner Ave, Staten Island, NY 10306",2560,,3,4,"Listing by: Homes R Us Realty of NY, Inc.",,,,/homedetails/181-Meisner-Ave-Staten-Island-NY-10306/32311488_zpid/,false,true,true,false,3,4,Staten Island,USA,USD,,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,false,true,false,false,,false,false,false,40.57939,true,,,,,,,,2560,-74.1328,sqft,7370,,,,,,,1299900,,1299900,,2498,false,NY,181 Meisner Ave,1338000,1190658000,,,1279300,10306,32311488,https://photos.zillowstatic.com/fp/b55feb2a858eae8077b2929223b7e45e-p_e.jpg,,,false,false,false,true,false,false,false,40.57939,-74.1328,,,,For Sale by Agent,,,,ForSale,,"$1,299,900",$1.30M,ForSale,For Sale (Broker),false,House for sale,FOR_SALE,1190658000,,,,,,false,32311488
"575 Park Ave, New York, NY",,,,,,40.765--73.9676,The Beekman,false,/b/the-beekman-new-york-ny-5XjqYD/,false,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/45471ed809d95df9360fb139aa7c6b53-p_e.jpg,,true,false,false,false,,false,,,40.765,-73.9676,,,1001525661,,2932,1,1,,1694005,"From $439,000",,,,,The Beekman,FOR_SALE,5931582000,12,,,,,,
"86 Bay 46 St, Brooklyn, NY",,,,,,40.59084--73.98654,,false,"/b/building/40.59084,-73.98654_ll/",false,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/fa42e02cbdfc467ba72c0e77fb56477d-p_e.jpg,,true,false,false,false,,false,,,40.59084,-73.98654,,,,,1200,1,3,,1689892,"From $595,000",,,,,For Rent,FOR_SALE,10268885000,2,,,,,,
"32-40 48 Street, Astoria, NY 11103",5508,,6,12,Listing by: Rock Realty Inc,,,,/homedetails/32-40-48th-St-Astoria-NY-11103/2056257508_zpid/,false,true,true,false,6,12,Astoria,USA,USD,1.70963E+12,-1,FOR_SALE,FOR_SALE,MULTI_FAMILY,false,true,false,false,,false,false,false,40.75498,true,,,,,,,,5508,-73.91359,sqft,2700,,,,,,,1100000,-50000,1100000,"$50,000 (Mar 5)",5315,false,NY,32-40 48 Street,,19844195000,,,1038400,11103,2056257508,https://photos.zillowstatic.com/fp/9101c1a033564e49a924e7fe7e036592-p_e.jpg,https://photos.zillowstatic.com/fp/4e66a55bd37a412d002fb678e0dbded9-zillow_web_48_23.jpg,,false,false,false,true,false,false,false,40.75498,-73.91359,,,,For Sale by Agent,,,,ForSale,,"$1,100,000",$1.10M,ForSale,For Sale (Broker),false,Multi-family home for sale,FOR_SALE,19844195000,,,,"$50,000 (Mar 5)",PRICE_REDUCTION,false,2056257508
